"LOC","File"
"186","tajo-common/src/main/java/org/apache/tajo/exception/SQLExceptionUtil.java"
"39","tajo-common/src/main/java/org/apache/tajo/exception/SQLSyntaxError.java"
"59","tajo-common/src/main/java/org/apache/tajo/exception/TajoError.java"
"60","tajo-common/src/main/java/org/apache/tajo/exception/TajoException.java"
"44","tajo-common/src/main/java/org/apache/tajo/exception/TajoInternalError.java"
"58","tajo-common/src/main/java/org/apache/tajo/exception/TajoRuntimeException.java"
"38","tajo-common/src/main/java/org/apache/tajo/exception/TooLargeInputForCrossJoinException.java"
"33","tajo-common/src/main/java/org/apache/tajo/exception/UnavailableTableLocationException.java"
"36","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedColumnException.java"
"36","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedDatabaseException.java"
"35","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedFunctionException.java"
"38","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedIndexException.java"
"33","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedOperatorException.java"
"35","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedPartitionException.java"
"34","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedPartitionKeyException.java"
"35","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedPartitionMethodException.java"
"39","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedTableException.java"
"34","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedTablespaceException.java"
"34","tajo-common/src/main/java/org/apache/tajo/exception/UndefinedTablespaceHandlerException.java"
"36","tajo-common/src/main/java/org/apache/tajo/exception/UnknownDataFormatException.java"
"33","tajo-common/src/main/java/org/apache/tajo/exception/UnremovableTablePropertyException.java"
"33","tajo-common/src/main/java/org/apache/tajo/exception/UnsupportedCatalogStore.java"
"35","tajo-common/src/main/java/org/apache/tajo/exception/UnsupportedDataTypeException.java"
"38","tajo-common/src/main/java/org/apache/tajo/exception/UnsupportedException.java"
"25","tajo-common/src/main/java/org/apache/tajo/exception/ValueOutOfRangeException.java"
"27","tajo-common/src/main/java/org/apache/tajo/exception/ValueTooLongForTypeCharactersException.java"
"28","tajo-common/src/main/java/org/apache/tajo/ha/HAConstants.java"
"47","tajo-common/src/main/java/org/apache/tajo/json/ClassNameSerializer.java"
"93","tajo-common/src/main/java/org/apache/tajo/json/CommonGsonHelper.java"
"63","tajo-common/src/main/java/org/apache/tajo/json/DataTypeAdapter.java"
"81","tajo-common/src/main/java/org/apache/tajo/json/DatumAdapter.java"
"49","tajo-common/src/main/java/org/apache/tajo/json/GsonHelper.java"
"23","tajo-common/src/main/java/org/apache/tajo/json/GsonObject.java"
"25","tajo-common/src/main/java/org/apache/tajo/json/GsonSerDerAdapter.java"
"41","tajo-common/src/main/java/org/apache/tajo/json/PathSerializer.java"
"40","tajo-common/src/main/java/org/apache/tajo/json/TimeZoneGsonSerdeAdapter.java"
"42","tajo-common/src/main/java/org/apache/tajo/json/TypeAdapter.java"
"54","tajo-common/src/main/java/org/apache/tajo/rule/EvaluationContext.java"
"40","tajo-common/src/main/java/org/apache/tajo/rule/EvaluationFailedException.java"
"56","tajo-common/src/main/java/org/apache/tajo/rule/EvaluationResult.java"
"25","tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRule.java"
"37","tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleDefinition.java"
"202","tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleEngine.java"
"32","tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleProvider.java"
"130","tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleSession.java"
"38","tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleVisibility.java"
"53","tajo-common/src/main/java/org/apache/tajo/rule/base/BaseRuleProvider.java"
"108","tajo-common/src/main/java/org/apache/tajo/rule/base/CheckHadoopRuntimeVersionRule.java"
"90","tajo-common/src/main/java/org/apache/tajo/rule/base/TajoConfValidationRule.java"
"55","tajo-common/src/main/java/org/apache/tajo/schema/ANSISQLIdentifierPolicy.java"
"106","tajo-common/src/main/java/org/apache/tajo/schema/Field.java"
"135","tajo-common/src/main/java/org/apache/tajo/schema/Identifier.java"
"93","tajo-common/src/main/java/org/apache/tajo/schema/IdentifierPolicy.java"
"333","tajo-common/src/main/java/org/apache/tajo/schema/IdentifierUtil.java"
"55","tajo-common/src/main/java/org/apache/tajo/schema/PgSQLIdentifierPolicy.java"
"148","tajo-common/src/main/java/org/apache/tajo/schema/QualifiedIdentifier.java"
"55","tajo-common/src/main/java/org/apache/tajo/schema/Schema.java"
"29","tajo-common/src/main/java/org/apache/tajo/schema/TajoIdentifierPolicy.java"
"22","tajo-common/src/main/java/org/apache/tajo/schema/package-info.java"
"132","tajo-common/src/main/java/org/apache/tajo/service/BaseServiceTracker.java"
"71","tajo-common/src/main/java/org/apache/tajo/service/HAServiceTracker.java"
"71","tajo-common/src/main/java/org/apache/tajo/service/ServiceTracker.java"
"30","tajo-common/src/main/java/org/apache/tajo/service/ServiceTrackerException.java"
"41","tajo-common/src/main/java/org/apache/tajo/service/ServiceTrackerFactory.java"
"89","tajo-common/src/main/java/org/apache/tajo/service/TajoMasterInfo.java"
"191","tajo-common/src/main/java/org/apache/tajo/storage/BufferPool.java"
"183","tajo-common/src/main/java/org/apache/tajo/storage/EmptyTuple.java"
"198","tajo-common/src/main/java/org/apache/tajo/storage/NullTuple.java"
"144","tajo-common/src/main/java/org/apache/tajo/storage/StorageConstants.java"
"90","tajo-common/src/main/java/org/apache/tajo/storage/Tuple.java"
"246","tajo-common/src/main/java/org/apache/tajo/storage/VTuple.java"
"106","tajo-common/src/main/java/org/apache/tajo/tuple/BaseTupleBuilder.java"
"35","tajo-common/src/main/java/org/apache/tajo/tuple/RowBlockReader.java"
"26","tajo-common/src/main/java/org/apache/tajo/tuple/TupleBuilder.java"
"422","tajo-common/src/main/java/org/apache/tajo/tuple/memory/CompactRowBlockWriter.java"
"42","tajo-common/src/main/java/org/apache/tajo/tuple/memory/DirectBufTuple.java"
"32","tajo-common/src/main/java/org/apache/tajo/tuple/memory/FixedSizeLimitSpec.java"
"69","tajo-common/src/main/java/org/apache/tajo/tuple/memory/HeapRowBlockReader.java"
"318","tajo-common/src/main/java/org/apache/tajo/tuple/memory/HeapTuple.java"
"155","tajo-common/src/main/java/org/apache/tajo/tuple/memory/MemoryBlock.java"
"223","tajo-common/src/main/java/org/apache/tajo/tuple/memory/MemoryRowBlock.java"
"73","tajo-common/src/main/java/org/apache/tajo/tuple/memory/OffHeapRowBlockReader.java"
"228","tajo-common/src/main/java/org/apache/tajo/tuple/memory/OffHeapRowBlockUtils.java"
"88","tajo-common/src/main/java/org/apache/tajo/tuple/memory/OffHeapRowBlockWriter.java"
"309","tajo-common/src/main/java/org/apache/tajo/tuple/memory/OffHeapRowWriter.java"
"145","tajo-common/src/main/java/org/apache/tajo/tuple/memory/ResizableLimitSpec.java"
"235","tajo-common/src/main/java/org/apache/tajo/tuple/memory/ResizableMemoryBlock.java"
"68","tajo-common/src/main/java/org/apache/tajo/tuple/memory/RowBlock.java"
"85","tajo-common/src/main/java/org/apache/tajo/tuple/memory/RowWriter.java"
"360","tajo-common/src/main/java/org/apache/tajo/tuple/memory/UnSafeTuple.java"
"87","tajo-common/src/main/java/org/apache/tajo/tuple/memory/UnSafeTupleBytesComparator.java"
"109","tajo-common/src/main/java/org/apache/tajo/tuple/memory/UnSafeTupleList.java"
"44","tajo-common/src/main/java/org/apache/tajo/tuple/memory/ZeroCopyTuple.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Any.java"
"34","tajo-common/src/main/java/org/apache/tajo/type/Array.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Bit.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Blob.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Bool.java"
"33","tajo-common/src/main/java/org/apache/tajo/type/Char.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Date.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Float4.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Float8.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Int1.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Int2.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Int4.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Int8.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Interval.java"
"37","tajo-common/src/main/java/org/apache/tajo/type/Map.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Null.java"
"38","tajo-common/src/main/java/org/apache/tajo/type/Numeric.java"
"34","tajo-common/src/main/java/org/apache/tajo/type/Protobuf.java"
"79","tajo-common/src/main/java/org/apache/tajo/type/Record.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Text.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Time.java"
"27","tajo-common/src/main/java/org/apache/tajo/type/Timestamp.java"
"154","tajo-common/src/main/java/org/apache/tajo/type/Type.java"
"181","tajo-common/src/main/java/org/apache/tajo/type/TypeFactory.java"
"77","tajo-common/src/main/java/org/apache/tajo/type/TypeParamterizedType.java"
"185","tajo-common/src/main/java/org/apache/tajo/type/TypeProtobufEncoder.java"
"296","tajo-common/src/main/java/org/apache/tajo/type/TypeStringEncoder.java"
"54","tajo-common/src/main/java/org/apache/tajo/type/TypeVisitor.java"
"79","tajo-common/src/main/java/org/apache/tajo/type/ValueParamterizedType.java"
"34","tajo-common/src/main/java/org/apache/tajo/type/Varchar.java"
"29","tajo-common/src/main/java/org/apache/tajo/type/package-info.java"
"30","tajo-common/src/main/java/org/apache/tajo/unit/StorageUnit.java"
"29","tajo-common/src/main/java/org/apache/tajo/unit/TimeUnit.java"
"104","tajo-common/src/main/java/org/apache/tajo/util/BasicFuture.java"
"104","tajo-common/src/main/java/org/apache/tajo/util/BitArray.java"
"2060","tajo-common/src/main/java/org/apache/tajo/util/Bytes.java"
"309","tajo-common/src/main/java/org/apache/tajo/util/BytesUtils.java"
"362","tajo-common/src/main/java/org/apache/tajo/util/ClassSize.java"
"211","tajo-common/src/main/java/org/apache/tajo/util/ClassUtil.java"
"87","tajo-common/src/main/java/org/apache/tajo/util/CommonTestingUtil.java"
"73","tajo-common/src/main/java/org/apache/tajo/util/CompressionUtil.java"
"23","tajo-common/src/main/java/org/apache/tajo/util/Deallocatable.java"
"145","tajo-common/src/main/java/org/apache/tajo/util/FileUtil.java"
"64","tajo-common/src/main/java/org/apache/tajo/util/JarUtil.java"
"50","tajo-common/src/main/java/org/apache/tajo/util/JavaResourceUtil.java"
"296","tajo-common/src/main/java/org/apache/tajo/util/KeyValueSet.java"
"215","tajo-common/src/main/java/org/apache/tajo/util/MurmurHash.java"
"116","tajo-common/src/main/java/org/apache/tajo/util/NetUtils.java"
"1622","tajo-common/src/main/java/org/apache/tajo/util/NumberUtil.java"
"72","tajo-common/src/main/java/org/apache/tajo/util/Pair.java"
"65","tajo-common/src/main/java/org/apache/tajo/util/PlatformUtil.java"
"75","tajo-common/src/main/java/org/apache/tajo/util/ProtoUtil.java"
"88","tajo-common/src/main/java/org/apache/tajo/util/ReflectionUtil.java"
"188","tajo-common/src/main/java/org/apache/tajo/util/ShutdownHookManager.java"
"159","tajo-common/src/main/java/org/apache/tajo/util/SizeOf.java"
"566","tajo-common/src/main/java/org/apache/tajo/util/StringUtils.java"
"239","tajo-common/src/main/java/org/apache/tajo/util/TUtil.java"
"49","tajo-common/src/main/java/org/apache/tajo/util/TajoIdUtils.java"
"160","tajo-common/src/main/java/org/apache/tajo/util/UnsafeComparer.java"
"137","tajo-common/src/main/java/org/apache/tajo/util/UnsafeUtil.java"
"46","tajo-common/src/main/java/org/apache/tajo/util/UriUtil.java"
"191","tajo-common/src/main/java/org/apache/tajo/util/VersionInfo.java"
"668","tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeConstants.java"
"2189","tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeFormat.java"
"2311","tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeUtil.java"
"213","tajo-common/src/main/java/org/apache/tajo/util/datetime/TimeMeta.java"
"65","tajo-common/src/main/java/org/apache/tajo/util/graph/DirectedGraph.java"
"65","tajo-common/src/main/java/org/apache/tajo/util/graph/DirectedGraphCursor.java"
"27","tajo-common/src/main/java/org/apache/tajo/util/graph/DirectedGraphVisitor.java"
"45","tajo-common/src/main/java/org/apache/tajo/util/graph/Graph.java"
"289","tajo-common/src/main/java/org/apache/tajo/util/graph/SimpleDirectedGraph.java"
"102","tajo-common/src/main/java/org/apache/tajo/util/graph/SimpleUndirectedGraph.java"
"30","tajo-common/src/main/java/org/apache/tajo/util/graph/UndirectedGraph.java"
"59","tajo-common/src/main/java/org/apache/tajo/validation/AbstractValidator.java"
"57","tajo-common/src/main/java/org/apache/tajo/validation/BooleanValidator.java"
"57","tajo-common/src/main/java/org/apache/tajo/validation/ClassValidator.java"
"47","tajo-common/src/main/java/org/apache/tajo/validation/ConstraintViolation.java"
"56","tajo-common/src/main/java/org/apache/tajo/validation/ConstraintViolationException.java"
"49","tajo-common/src/main/java/org/apache/tajo/validation/GroupValidator.java"
"32","tajo-common/src/main/java/org/apache/tajo/validation/JavaStringValidator.java"
"57","tajo-common/src/main/java/org/apache/tajo/validation/LengthValidator.java"
"83","tajo-common/src/main/java/org/apache/tajo/validation/MaxValidator.java"
"88","tajo-common/src/main/java/org/apache/tajo/validation/MinValidator.java"
"103","tajo-common/src/main/java/org/apache/tajo/validation/NetworkAddressValidator.java"
"47","tajo-common/src/main/java/org/apache/tajo/validation/NotNullValidator.java"
"62","tajo-common/src/main/java/org/apache/tajo/validation/PathListValidator.java"
"34","tajo-common/src/main/java/org/apache/tajo/validation/PathValidator.java"
"63","tajo-common/src/main/java/org/apache/tajo/validation/PatternValidator.java"
"53","tajo-common/src/main/java/org/apache/tajo/validation/RangeValidator.java"
"32","tajo-common/src/main/java/org/apache/tajo/validation/ShellVariableValidator.java"
"30","tajo-common/src/main/java/org/apache/tajo/validation/Validator.java"
"82","tajo-common/src/main/java/org/apache/tajo/validation/Validators.java"
"131","tajo-core/src/main/java/org/apache/tajo/benchmark/BenchmarkSet.java"
"46","tajo-core/src/main/java/org/apache/tajo/benchmark/Driver.java"
"29","tajo-core/src/main/java/org/apache/tajo/benchmark/SimpleQuery.java"
"234","tajo-core/src/main/java/org/apache/tajo/benchmark/TPCH.java"
"205","tajo-core/src/main/java/org/apache/tajo/engine/codegen/CaseWhenEmitter.java"
"92","tajo-core/src/main/java/org/apache/tajo/engine/codegen/CaseWhenSwitchGenerator.java"
"41","tajo-core/src/main/java/org/apache/tajo/engine/codegen/CodeGenUtils.java"
"31","tajo-core/src/main/java/org/apache/tajo/engine/codegen/CompilationError.java"
"27","tajo-core/src/main/java/org/apache/tajo/engine/codegen/EvalCodeEmitter.java"
"223","tajo-core/src/main/java/org/apache/tajo/engine/codegen/EvalCodeGenContext.java"
"807","tajo-core/src/main/java/org/apache/tajo/engine/codegen/EvalCodeGenerator.java"
"225","tajo-core/src/main/java/org/apache/tajo/engine/codegen/ExecutorPreCompiler.java"
"75","tajo-core/src/main/java/org/apache/tajo/engine/codegen/LegacyFunctionBindingEmitter.java"
"165","tajo-core/src/main/java/org/apache/tajo/engine/codegen/ScalarFunctionBindingEmitter.java"
"30","tajo-core/src/main/java/org/apache/tajo/engine/codegen/TajoClassLoader.java"
"1026","tajo-core/src/main/java/org/apache/tajo/engine/codegen/TajoGeneratorAdapter.java"
"83","tajo-core/src/main/java/org/apache/tajo/engine/codegen/VariablesPreBuilder.java"
"29","tajo-core/src/main/java/org/apache/tajo/engine/exception/RangeOverflowException.java"
"70","tajo-core/src/main/java/org/apache/tajo/engine/function/FailFunction.java"
"286","tajo-core/src/main/java/org/apache/tajo/engine/function/FunctionLoader.java"
"50","tajo-core/src/main/java/org/apache/tajo/engine/function/annotation/Description.java"
"29","tajo-core/src/main/java/org/apache/tajo/engine/function/annotation/ParamOptionTypes.java"
"30","tajo-core/src/main/java/org/apache/tajo/engine/function/annotation/ParamTypes.java"
"110","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/AvgDouble.java"
"52","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/AvgFloat.java"
"52","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/AvgInt.java"
"108","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/AvgLong.java"
"43","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Coalesce.java"
"44","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CoalesceBoolean.java"
"43","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CoalesceDate.java"
"42","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CoalesceDouble.java"
"43","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CoalesceLong.java"
"43","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CoalesceString.java"
"43","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CoalesceTime.java"
"43","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CoalesceTimestamp.java"
"224","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Corr.java"
"84","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CountRows.java"
"54","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CountValue.java"
"91","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CountValueDistinct.java"
"62","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Date.java"
"66","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValue.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValueDate.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValueDouble.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValueFloat.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValueInt.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValueLong.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValueString.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValueTime.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LastValueTimestamp.java"
"92","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Lead.java"
"49","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LeadDate.java"
"49","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LeadDouble.java"
"49","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LeadFloat.java"
"49","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LeadInt.java"
"49","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LeadLong.java"
"49","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LeadString.java"
"49","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LeadTime.java"
"49","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/LeadTimestamp.java"
"76","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Max.java"
"47","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxDate.java"
"47","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxDouble.java"
"47","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxFloat.java"
"47","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxInt.java"
"47","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxLong.java"
"47","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxString.java"
"47","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxTime.java"
"47","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxTimestamp.java"
"76","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Min.java"
"48","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinDate.java"
"48","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinDouble.java"
"48","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinFloat.java"
"48","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinInt.java"
"48","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinLong.java"
"48","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinString.java"
"48","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinTime.java"
"48","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinTimestamp.java"
"57","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/RandomInt.java"
"52","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Sleep.java"
"42","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevPop.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevPopDouble.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevPopFloat.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevPopInt.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevPopLong.java"
"41","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevSamp.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevSampDouble.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevSampFloat.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevSampInt.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StdDevSampLong.java"
"132","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/StringAgg.java"
"101","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumDouble.java"
"99","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumDoubleDistinct.java"
"55","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumFloat.java"
"99","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumFloatDistinct.java"
"45","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumInt.java"
"99","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumIntDistinct.java"
"101","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumLong.java"
"99","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumLongDistinct.java"
"42","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarPop.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarPopDouble.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarPopFloat.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarPopInt.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarPopLong.java"
"40","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarSamp.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarSampDouble.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarSampFloat.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarSampInt.java"
"39","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/VarSampLong.java"
"93","tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Variance.java"
"78","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/AddDays.java"
"78","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/AddMonths.java"
"69","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/CurrentDate.java"
"69","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/CurrentTime.java"
"188","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/DatePartFromDate.java"
"137","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/DatePartFromTime.java"
"269","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/DatePartFromTimestamp.java"
"133","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/DateTimePartFromUnixTimestamp.java"
"51","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/NowTimestamp.java"
"76","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/ToCharTimestamp.java"
"61","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/ToDate.java"
"54","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/ToTimestampInt.java"
"70","tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/ToTimestampText.java"
"57","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/BlobToIPstr.java"
"55","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/GeoIPCountryBlob.java"
"53","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/GeoIPCountryInt.java"
"55","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/GeoIPCountryText.java"
"61","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/GeoIPInCountryBlob.java"
"61","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/GeoIPInCountryInt.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/GeoIPInCountryText.java"
"56","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/IPstrToBlob.java"
"57","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/IPstrToInt.java"
"57","tajo-core/src/main/java/org/apache/tajo/engine/function/geoip/IntToIPstr.java"
"179","tajo-core/src/main/java/org/apache/tajo/engine/function/hiveudf/HiveFunctionLoader.java"
"103","tajo-core/src/main/java/org/apache/tajo/engine/function/json/JsonArrayContains.java"
"82","tajo-core/src/main/java/org/apache/tajo/engine/function/json/JsonArrayGet.java"
"67","tajo-core/src/main/java/org/apache/tajo/engine/function/json/JsonArrayLength.java"
"82","tajo-core/src/main/java/org/apache/tajo/engine/function/json/JsonExtractPathText.java"
"38","tajo-core/src/main/java/org/apache/tajo/engine/function/json/ScalarJsonFunction.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/AbsDouble.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/AbsFloat.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/AbsInt.java"
"59","tajo-core/src/main/java/org/apache/tajo/engine/function/math/AbsLong.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Acos.java"
"59","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Asin.java"
"59","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Atan.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Atan2.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Cbrt.java"
"62","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Ceil.java"
"59","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Cos.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Degrees.java"
"71","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Div.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Exp.java"
"60","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Floor.java"
"46","tajo-core/src/main/java/org/apache/tajo/engine/function/math/MathFunctions.java"
"71","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Mod.java"
"51","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Pi.java"
"63","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Pow.java"
"61","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Radians.java"
"73","tajo-core/src/main/java/org/apache/tajo/engine/function/math/Round.java"
"82","tajo-core/src/main/java/org/apache/tajo/engine/function/math/RoundFloat8.java"
